SUPPLIER NAME,EMS CODE,DGP ITEM,EMS ITEM,BUYER CODE,BUYER NAME,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,TTL,Life Cycle,Collabs,Project,Platform
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,F0YTY,AM3YN000511,G838,"Zhang, Qing",388,548,348,242,0,0,0,0,0,0,0,0,1526,LTB,1,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,G200W,AM3YN000436,G838,"Zhang, Qing",590,380,584,543,600,566,318,70,50,37,0,0,3738,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,G200W,AM3YN000434,G838,"Zhang, Qing",590,380,584,543,600,566,318,70,50,37,0,0,3738,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,409PT,AM3YN000426,G838,"Zhang, Qing",12262,9970,9926,10609,8997,7544,5509,3075,1602,163,44,35,69736,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
VITO Technology Suqian Co Ltd,000265,409PT,AM3YN000425,G838,"Zhang, Qing",12262,9970,9926,10609,8997,7544,5509,3075,1602,163,44,35,69736,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,409PT,AM3YN000424,G838,"Zhang, Qing",12262,9970,9926,10609,8997,7544,5509,3075,1602,163,44,35,69736,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,TK89G,AM3YN000316,G838,"Zhang, Qing",9328,7766,8099,8609,6584,5428,3774,1881,1082,79,35,28,52693,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
VITO Technology Suqian Co Ltd,000265,TK89G,AM3YN000315,G838,"Zhang, Qing",9328,7766,8099,8609,6584,5428,3774,1881,1082,79,35,28,52693,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,TK89G,AM3YN000314,G838,"Zhang, Qing",9328,7766,8099,8609,6584,5428,3774,1881,1082,79,35,28,52693,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,C7VN8,AM3YN000213,G838,"Zhang, Qing",14034,11318,11620,12312,10099,8547,6151,3235,1844,181,41,32,79414,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,9GVPX,AM3YN000611,G838,"Zhang, Qing",611,147,94,64,0,0,0,0,0,0,0,0,916,LTB,1,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,F0YTY,AM3YN000512,G838,"Zhang, Qing",388,548,348,242,0,0,0,0,0,0,0,0,1526,LTB,1,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,TF4D5,AM3YN000113,G838,"Zhang, Qing",8054,6821,7008,7469,6096,5019,3485,1801,898,102,34,27,46814,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
VITO Technology Suqian Co Ltd,000265,TF4D5,AM3YN000112,G838,"Zhang, Qing",8054,6821,7008,7469,6096,5019,3485,1801,898,102,34,27,46814,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,TF4D5,AM3YN000111,G838,"Zhang, Qing",8054,6821,7008,7469,6096,5019,3485,1801,898,102,34,27,46814,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
VITO Technology Suqian Co Ltd,000265,C7VN8,AM3YN000212,G838,"Zhang, Qing",14034,11318,11620,12312,10099,8547,6151,3235,1844,181,41,32,79414,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,C7VN8,AM3YN000211,G838,"Zhang, Qing",14034,11318,11620,12312,10099,8547,6151,3235,1844,181,41,32,79414,MP,1,OASIS 14;OASIS MTL CS 360 CSLW 14,Latitude
SHIN ZU SHING CO LTD,000265,VHTCD,AM3YN000804,G838,"Zhang, Qing",22088,18139,18628,19781,16195,13566,9636,5036,2742,283,75,59,126228,MP,1,OASIS 14,Latitude
SHIN ZU SHING CO LTD,000265,H14P0,AM3YN000704,G838,"Zhang, Qing",22088,18139,18628,19781,16195,13566,9636,5036,2742,283,75,59,126228,MP,1,OASIS 14,Latitude
SHIN ZU SHING CO LTD,000265,MTYK3,AM3YK000B12,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
SHIN ZU SHING CO LTD,000265,TRY3M,AM3YK000C12,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
SHIN ZU SHING CO LTD,000265,X6FT3,AM3YJ000202,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
SHIN ZU SHING CO LTD,000265,WKPVG,AM3YJ000302,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,H9CW2,AM3YN000306,G838,"Zhang, Qing",8567,6830,7479,8055,6384,5142,3515,1661,768,79,35,28,48543,MP,1,OASIS 14,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,HX7TJ,AM3YL000C02,G838,"Zhang, Qing",7690,6425,5628,5613,4755,4292,3141,2000,1129,405,70,45,41193,MP,1,OASIS 16,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,02RVH,AM3YL000D02,G838,"Zhang, Qing",7690,6425,5628,5613,4755,4292,3141,2000,1129,405,70,45,41193,MP,1,OASIS 16,Latitude
Kunshan Wanhe Precision Electron Co,000265,X6FT3,AM3YJ000201,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,TRY3M,AM3YK000C11,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,VHTCD,AM3YN000805,G838,"Zhang, Qing",22088,18139,18628,19781,16195,13566,9636,5036,2742,283,75,59,126228,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,WKPVG,AM3YJ000301,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,HX7TJ,AM3YL000C01,G838,"Zhang, Qing",7690,6425,5628,5613,4755,4292,3141,2000,1129,405,70,45,41193,MP,1,OASIS 16,Latitude
Kunshan Wanhe Precision Electron Co,000265,H14P0,AM3YN000705,G838,"Zhang, Qing",22088,18139,18628,19781,16195,13566,9636,5036,2742,283,75,59,126228,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,MTYK3,AM3YK000B11,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,02RVH,AM3YL000D01,G838,"Zhang, Qing",7690,6425,5628,5613,4755,4292,3141,2000,1129,405,70,45,41193,MP,1,OASIS 16,Latitude
JARLLYTEC CO LTD,000265,TRY3M,AM3YK000C13,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
JARLLYTEC CO LTD,000265,X6FT3,AM3YJ000203,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
JARLLYTEC CO LTD,000265,WKPVG,AM3YJ000303,G838,"Zhang, Qing",27539,22579,23480,24440,19461,16061,12008,6376,3340,569,150,116,156119,MP,1,OASIS 14,Latitude
JARLLYTEC CO LTD,000265,MTYK3,AM3YK000B13,G838,"Zhang, Qing",120045,97803,94887,101169,80777,68134,51357,27288,15226,2586,484,373,660129,MP,1,OASIS 14,Latitude
VITO Technology Suqian Co Ltd,000265,N4T0C,AM3YN000415,G838,"Zhang, Qing",298,380,584,543,600,566,318,70,50,37,0,0,3446,MP,1,OASIS 14,Latitude
VITO Technology Suqian Co Ltd,000265,HD71G,AM3YN000405,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
VITO Technology Suqian Co Ltd,000265,H9CW2,AM3YN000305,G838,"Zhang, Qing",8567,6830,7479,8055,6384,5142,3515,1661,768,79,35,28,48543,MP,1,OASIS 14,Latitude
VITO Technology Suqian Co Ltd,000265,44K91,AM3YN000205,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,K62KJ,AM3YN000603,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,JVTFR,AM3YN000503,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
VITO Technology Suqian Co Ltd,000265,C6KDY,AM3YN000105,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,H9CW2,AM3YN000304,G838,"Zhang, Qing",8567,6830,7479,8055,6384,5142,3515,1661,768,79,35,28,48543,MP,1,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,N4T0C,AM3YN000414,G838,"Zhang, Qing",298,380,584,543,600,566,318,70,50,37,0,0,3446,MP,1,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,44K91,AM3YN000204,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,HD71G,AM3YN000404,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,K62KJ,AM3YN000604,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000265,C6KDY,AM3YN000104,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,JVTFR,AM3YN000504,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,N4T0C,AM3YN000416,G838,"Zhang, Qing",298,380,584,543,600,566,318,70,50,37,0,0,3446,MP,1,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,44K91,AM3YN000206,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,C6KDY,AM3YN000106,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,HD71G,AM3YN000406,G838,"Zhang, Qing",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,OASIS 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,D8C38,AP90Z000401,G076,"He, Wei Tao",406933,355971,364098,328860,338217,338351,263590,135603,85343,23331,1183,1072,2642552,MP,1,ARCHES MTL CS 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,NPNWD,AP910000101,G076,"He, Wei Tao",5683,3209,2908,4479,2982,2888,2845,2190,1538,1110,114,110,30056,MP,1,ARCHES P 3 MTL CS 14,Precision
MPT SOLUTION (HK) LIMITED,000265,CG35F,AP910000201,G076,"He, Wei Tao",33717,20596,20153,20696,20077,19777,19320,14118,9611,7514,1018,928,187525,MP,1,ARCHES P 3 MTL CS 14,Precision
MPT SOLUTION (HK) LIMITED,000265,RCTMW,AP90Z000501,G076,"He, Wei Tao",39473,30991,33477,28650,31857,33632,25732,12831,7873,1686,103,94,246399,MP,1,ARCHES MTL CS 14,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,CG35F,AP910000202,G076,"He, Wei Tao",33717,20596,20153,20696,20077,19777,19320,14118,9611,7514,1018,928,187525,MP,1,ARCHES P 3 MTL CS 14,Precision
SUZHOU FORIN NEW,000265,CG35F,AP910000203,G076,"He, Wei Tao",33717,20596,20153,20696,20077,19777,19320,14118,9611,7514,1018,928,187525,MP,1,ARCHES P 3 MTL CS 14,Precision
JU TENG (NEIJIANG) COMMUNICATION,000265,D8C38,AP90Z000402,G076,"He, Wei Tao",406933,355971,364098,328860,338217,338351,263590,135603,85343,23331,1183,1072,2642552,MP,1,ARCHES MTL CS 14,Latitude
SUZHOU FORIN NEW,000265,RCTMW,AP90Z000503,G076,"He, Wei Tao",39473,30991,33477,28650,31857,33632,25732,12831,7873,1686,103,94,246399,MP,1,ARCHES MTL CS 14,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,RCTMW,AP90Z000502,G076,"He, Wei Tao",39473,30991,33477,28650,31857,33632,25732,12831,7873,1686,103,94,246399,MP,1,ARCHES MTL CS 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,D8C38,AP90Z000404,G076,"He, Wei Tao",406933,355971,364098,328860,338217,338351,263590,135603,85343,23331,1183,1072,2642552,MP,1,ARCHES MTL CS 14,Latitude
SUZHOU FORIN NEW,000265,D8C38,AP90Z000403,G076,"He, Wei Tao",406933,355971,364098,328860,338217,338351,263590,135603,85343,23331,1183,1072,2642552,MP,1,ARCHES MTL CS 14,Latitude
SUZHOU FORIN NEW,000265,NPNWD,AP910000103,G076,"He, Wei Tao",5683,3209,2908,4479,2982,2888,2845,2190,1538,1110,114,110,30056,MP,1,ARCHES P 3 MTL CS 14,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000265,NPNWD,AP910000104,G076,"He, Wei Tao",5683,3209,2908,4479,2982,2888,2845,2190,1538,1110,114,110,30056,MP,1,ARCHES P 3 MTL CS 14,Precision
JU TENG (NEIJIANG) COMMUNICATION,000265,NPNWD,AP910000102,G076,"He, Wei Tao",5683,3209,2908,4479,2982,2888,2845,2190,1538,1110,114,110,30056,MP,1,ARCHES P 3 MTL CS 14,Precision
SHIN ZU SHING CO LTD,000265,0FJ0X,AMV0K000A01,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
SHIN ZU SHING CO LTD,000265,MX89N,AMV0K000B01,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
SHIN ZU SHING CO LTD,000265,RWF43,AM407000E01,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
SHIN ZU SHING CO LTD,000265,RM86H,AM407000D01,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
SHIN ZU SHING CO LTD,000265,1T1Y1,AM749000801,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
SHIN ZU SHING CO LTD,000265,MMM67,AM749000901,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,1T1Y1,AM749000802,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
JARLLYTEC CO LTD,000265,1T1Y1,AM749000803,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
Kunshan Wanhe Precision Electron Co,000265,MMM67,AM749000902,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
JARLLYTEC CO LTD,000265,MMM67,AM749000903,G076,"He, Wei Tao",7166,5760,5338,5086,1370,1079,925,534,437,0,3,0,27698,MP,1,TETON;TETON MTL 2IN1 14,Latitude
JARLLYTEC CO LTD,000265,RWF43,AM407000E04,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
JARLLYTEC CO LTD,000265,RM86H,AM407000D04,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,RWF43,AM407000E03,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,RM86H,AM407000D03,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
Kunshan Wanhe Precision Electron Co,000265,RWF43,AM407000E02,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
Kunshan Wanhe Precision Electron Co,000265,RM86H,AM407000D02,G076,"He, Wei Tao",528137,429432,430493,394862,399578,401860,317532,166702,105390,33974,2505,2280,3212745,MP,1,ARCHES 14;ARCHES 14P,Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,7C1DW,AP407000702,G076,"He, Wei Tao",490808,400330,401551,367510,371687,372850,294168,155679,98826,31950,2191,1997,2989547,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
MPT SOLUTION (HK) LIMITED,000265,7C1DW,AP407000701,G076,"He, Wei Tao",490808,400330,401551,367510,371687,372850,294168,155679,98826,31950,2191,1997,2989547,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
SUZHOU FORIN NEW,000265,7C1DW,AP407000703,G076,"He, Wei Tao",490808,400330,401551,367510,371687,372850,294168,155679,98826,31950,2191,1997,2989547,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
MPT SOLUTION (HK) LIMITED,000265,5PYPR,AP407000401,G076,"He, Wei Tao",32017,11437,3361,5388,144,0,0,0,0,0,0,0,52347,MP,1,ARCHES 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,WMRKG,AP407000501,G076,"He, Wei Tao",3019,494,207,375,0,0,0,0,0,0,0,0,4095,LTB,1,ARCHES 14,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,G60N1,AP407000802,G076,"He, Wei Tao",37329,29102,28942,27352,27891,29010,23364,11023,6564,2024,314,283,223198,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,5PYPR,AP407000402,G076,"He, Wei Tao",32017,11437,3361,5388,144,0,0,0,0,0,0,0,52347,MP,1,ARCHES 14,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000265,7C1DW,AP407000704,G076,"He, Wei Tao",490808,400330,401551,367510,371687,372850,294168,155679,98826,31950,2191,1997,2989547,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000265,W53JM,AP408000102,G076,"He, Wei Tao",143,2,2,2,0,0,0,0,0,0,0,0,149,LTB,1,ARCHES 14P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000265,5PYPR,AP407000404,G076,"He, Wei Tao",32017,11437,3361,5388,144,0,0,0,0,0,0,0,52347,MP,1,ARCHES 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,G60N1,AP407000801,G076,"He, Wei Tao",37329,29102,28942,27352,27891,29010,23364,11023,6564,2024,314,283,223198,MP,1,ARCHES MTL CS 14;ARCHES P 3 MTL CS 14;ARCHES 14;ARCHES 14P,Precision;Latitude
SUZHOU FORIN NEW,000265,5PYPR,AP407000403,G076,"He, Wei Tao",32017,11437,3361,5388,144,0,0,0,0,0,0,0,52347,MP,1,ARCHES 14,Latitude
SUZHOU FORIN NEW,000265,WMRKG,AP407000503,G076,"He, Wei Tao",3019,494,207,375,0,0,0,0,0,0,0,0,4095,LTB,1,ARCHES 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,W53JM,AP408000101,G076,"He, Wei Tao",143,2,2,2,0,0,0,0,0,0,0,0,149,LTB,1,ARCHES 14P,Precision
JU TENG (NEIJIANG) COMMUNICATION,000265,WMRKG,AP407000502,G076,"He, Wei Tao",3019,494,207,375,0,0,0,0,0,0,0,0,4095,LTB,1,ARCHES 14,Latitude
MPT SOLUTION (HK) LIMITED,000265,NXHXJ,AP408000201,G076,"He, Wei Tao",1016,2,2,1,0,0,0,0,0,0,0,0,1021,LTB,1,ARCHES 14P,Precision
SUZHOU FORIN NEW,000265,W53JM,AP408000103,G076,"He, Wei Tao",143,2,2,2,0,0,0,0,0,0,0,0,149,LTB,1,ARCHES 14P,Precision
JU TENG (NEIJIANG) COMMUNICATION,000265,NXHXJ,AP408000202,G076,"He, Wei Tao",1016,2,2,1,0,0,0,0,0,0,0,0,1021,LTB,1,ARCHES 14P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000265,W53JM,AP408000104,G076,"He, Wei Tao",143,2,2,2,0,0,0,0,0,0,0,0,149,LTB,1,ARCHES 14P,Precision
SUZHOU FORIN NEW,000265,NXHXJ,AP408000203,G076,"He, Wei Tao",1016,2,2,1,0,0,0,0,0,0,0,0,1021,LTB,1,ARCHES 14P,Precision
MPT SOLUTION (HK) LIMITED,000265,DW98X,APV0K000401,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000265,DW98X,APV0K000402,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
HONGKONG CHUNQIU INTERNATIONAL CO,000265,DW98X,APV0K000404,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
SUZHOU FORIN NEW,000265,DW98X,APV0K000403,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
SUZHOU FORIN NEW,000265,DGWMV,APV0K000413,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000265,DGWMV,APV0K000411,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000265,DGWMV,APV0K000412,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,MX89N,AMV0K000B03,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000265,0FJ0X,AMV0K000A04,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000265,0FJ0X,AMV0K000A02,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000265,0FJ0X,AMV0K000A03,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000265,MX89N,AMV0K000B02,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000265,MX89N,AMV0K000B04,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000265,KG9WH,AP30K000501,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
SUZHOU FORIN NEW,000265,D8RFY,AP3IT000303,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
HONGKONG CHUNQIU INTERNATIONAL CO,000265,D8RFY,AP3IT000304,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Suzhou Dazhi Comm Accessory Co Ltd.,000265,D8RFY,AP3IT000302,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000265,D8RFY,AP3IT000301,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000265,PFHNJ,AP3IT000112,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000265,PFHNJ,AP3IT000111,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000265,N1K7M,AP3IT000101,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000265,N1K7M,AP3IT000102,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000284,2TV1X,2TV1X$BA1,G554,"Qin, Peiyu",24972,14726,19625,18250,18272,17095,13297,8585,3982,2122,327,245,141498,MP,1,ARCHES MTL CS 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,2TV1X,2TV1X$CA1,G554,"Qin, Peiyu",24972,14726,19625,18250,18272,17095,13297,8585,3982,2122,327,245,141498,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,2TV1X,2TV1X$AA1,G554,"Qin, Peiyu",24972,14726,19625,18250,18272,17095,13297,8585,3982,2122,327,245,141498,MP,1,ARCHES MTL CS 15,Latitude
SUZHOU FORIN NEW,000284,YCRJV,YCRJV$DA1,G554,"Qin, Peiyu",15503,12826,12475,16911,15459,14384,11882,3972,6578,1236,252,188,111666,MP,1,ARCHES MTL CS 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,YCRJV,YCRJV$CA1,G554,"Qin, Peiyu",15503,12826,12475,16911,15459,14384,11882,3972,6578,1236,252,188,111666,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,RN9PR,RN9PR$AA1,G554,"Qin, Peiyu",40043,35090,22627,23610,20986,23143,17469,7995,4292,1223,210,121,196809,MP,1,ARCHES MTL CS 360 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,M5PTJ,M5PTJ$CA1,G554,"Qin, Peiyu",14036,11569,10820,12294,11503,11321,10347,9311,8518,6417,369,368,106873,MP,1,ARCHES P 3 MTL CS 15,Precision
